mass	period	probability
67.67988772780646	7318.2422190761745	0.0
67.67988772780646	8554.672535565684	0.0
67.67988772780646	10000.0	0.0
76.0864089554754	1.0	0.0
76.0864089554754	1.1689518164985782	0.0
76.0864089554754	1.3664483492953254	98.15555555555554
76.0864089554754	1.5973122800602544	98.66666666666669
76.0864089554754	1.86718109129192	98.22222222222223
76.0864089554754	2.182644728397487	98.15555555555557
76.0864089554754	2.5514065200312888	96.88888888888889
76.0864089554754	2.9824712862168905	99.33333333333334
76.0864089554754	3.486365227678085	98.93333333333332
76.0864089554754	4.075392965871777	97.42222222222222
76.0864089554754	4.763938010401341	96.88888888888889
76.0864089554754	5.56881399094527	99.31111111111112
76.0864089554754	6.50967523045817	99.4
76.0864089554754	7.609496685459877	99.57777777777778
76.0864089554754	8.895134973108235	97.93333333333334
76.0864089554754	10.3979841848149	96.44444444444444
76.0864089554754	12.154742500762865	97.02222222222221
76.0864089554754	14.208308325339223	96.13333333333335
76.0864089554754	16.608827826277157	99.66666666666666
76.0864089554754	19.414919457438806	99.26666666666665
76.0864089554754	22.695105366946684	97.11111111111111
76.0864089554754	26.52948464431896	97.39999999999999
76.0864089554754	31.011689265747787	96.20000000000002
76.0864089554754	36.25117049988533	96.71111111111111
76.0864089554754	42.37587160604063	95.04444444444445
76.0864089554754	49.5353520895917	96.11111111111111
76.0864089554754	57.90443980602486	95.1111111111111
76.0864089554754	67.68750009458535	92.46666666666667
76.0864089554754	79.12342618981323	86.88888888888887
76.0864089554754	92.49147277217335	87.0888888888889
76.0864089554754	108.11807510766077	87.22222222222223
76.0864089554754	126.38482029342984	79.5111111111111
76.0864089554754	147.73776525985113	83.06666666666665
76.0864089554754	172.69832906594343	73.93333333333334
76.0864089554754	201.8760254679039	75.24444444444444
76.0864089554754	235.98334667821936	81.19999999999999
76.0864089554754	275.85316176291843	69.35555555555555
76.0864089554754	322.45905452963945	58.28888888888889
76.0864089554754	376.93909753883594	48.933333333333316
76.0864089554754	440.6236427773573	50.71111111111111
76.0864089554754	515.0678076168122	60.24444444444445
76.0864089554754	602.0894493336132	62.355555555555554
76.0864089554754	703.8135554931555	61.17777777777778
76.0864089554754	822.7241341700466	49.155555555555544
76.0864089554754	961.7248711152964	34.044444444444444
76.0864089554754	1124.2100350620863	2.2222222222222223
76.0864089554754	1314.1473626117568	0.0
76.0864089554754	1536.1749466718281	0.0
76.0864089554754	1795.714494371641	0.0
76.0864089554754	2099.1037201085546	0.0
76.0864089554754	2453.751106639817	0.0
76.0864089554754	2868.3168133420118	0.0
76.0864089554754	3352.9241492495566	0.0
76.0864089554754	3919.406774847221	0.0
76.0864089554754	4581.597669054491	0.0
76.0864089554754	5355.666917706896	0.0
76.0864089554754	6260.516572014822	0.0
76.0864089554754	7318.2422190761745	0.0
76.0864089554754	8554.672535565684	0.0
76.0864089554754	10000.0	0.0
85.53710447958328	1.0	0.0
