mass	period	probability
0.999887536594375	1.0	0.0
0.999887536594375	1.1689518164985782	0.0
0.999887536594375	1.3664483492953254	9.34453781512605
0.999887536594375	1.5973122800602544	8.529411764705886
0.999887536594375	1.86718109129192	8.268907563025211
0.999887536594375	2.182644728397487	7.394957983193276
0.999887536594375	2.5514065200312888	6.579831932773109
0.999887536594375	2.9824712862168905	5.949579831932772
0.999887536594375	3.486365227678085	5.159663865546219
0.999887536594375	4.075392965871777	4.243697478991596
0.999887536594375	4.763938010401341	3.831932773109244
0.999887536594375	5.56881399094527	2.7563025210084033
0.999887536594375	6.50967523045817	2.9327731092436973
0.999887536594375	7.609496685459877	3.176470588235294
0.999887536594375	8.895134973108235	3.092436974789916
0.999887536594375	10.3979841848149	2.9579831932773106
0.999887536594375	12.154742500762865	1.8235294117647058
0.999887536594375	14.208308325339223	2.0840336134453783
0.999887536594375	16.608827826277157	1.5714285714285716
0.999887536594375	19.414919457438806	1.53781512605042
0.999887536594375	22.695105366946684	0.9579831932773111
0.999887536594375	26.52948464431896	1.1260504201680672
0.999887536594375	31.011689265747787	1.0084033613445378
0.999887536594375	36.25117049988533	1.1344537815126052
0.999887536594375	42.37587160604063	1.2521008403361344
0.999887536594375	49.5353520895917	0.7731092436974789
0.999887536594375	57.90443980602486	0.8991596638655462
0.999887536594375	67.68750009458535	0.9663865546218486
0.999887536594375	79.12342618981323	0.8403361344537815
0.999887536594375	92.49147277217335	0.8319327731092439
0.999887536594375	108.11807510766077	1.0336134453781514
0.999887536594375	126.38482029342984	0.4285714285714286
0.999887536594375	147.73776525985113	0.5630252100840336
0.999887536594375	172.69832906594343	0.5966386554621849
0.999887536594375	201.8760254679039	0.680672268907563
0.999887536594375	235.98334667821936	0.0
0.999887536594375	275.85316176291843	0.33613445378151263
0.999887536594375	322.45905452963945	0.2773109243697479
0.999887536594375	376.93909753883594	0.10084033613445378
0.999887536594375	440.6236427773573	0.0
0.999887536594375	515.0678076168122	0.10084033613445378
0.999887536594375	602.0894493336132	0.0
0.999887536594375	703.8135554931555	0.0
0.999887536594375	822.7241341700466	0.0
0.999887536594375	961.7248711152964	0.0
0.999887536594375	1124.2100350620863	0.0
0.999887536594375	1314.1473626117568	0.0
0.999887536594375	1536.1749466718281	0.0
0.999887536594375	1795.714494371641	0.0
0.999887536594375	2099.1037201085546	0.0
0.999887536594375	2453.751106639817	0.0
0.999887536594375	2868.3168133420118	0.0
0.999887536594375	3352.9241492495566	0.0
0.999887536594375	3919.406774847221	0.0
0.999887536594375	4581.597669054491	0.0
0.999887536594375	5355.666917706896	0.0
0.999887536594375	6260.516572014822	0.0
0.999887536594375	7318.2422190761745	0.0
0.999887536594375	8554.672535565684	0.0
0.999887536594375	10000.0	0.0
1.1240836025729053	1.0	0.0
1.1240836025729053	1.1689518164985782	0.0
1.1240836025729053	1.3664483492953254	11.378151260504202
1.1240836025729053	1.5973122800602544	10.3781512605042
1.1240836025729053	1.86718109129192	9.495798319327733
1.1240836025729053	2.182644728397487	8.932773109243696
1.1240836025729053	2.5514065200312888	8.252100840336135
1.1240836025729053	2.9824712862168905	7.159663865546221
1.1240836025729053	3.486365227678085	6.436974789915966
1.1240836025729053	4.075392965871777	6.563025210084033
1.1240836025729053	4.763938010401341	5.260504201680673
1.1240836025729053	5.56881399094527	3.9327731092436973
1.1240836025729053	6.50967523045817	3.815126050420168
1.1240836025729053	7.609496685459877	4.554621848739496
1.1240836025729053	8.895134973108235	3.6050420168067228
1.1240836025729053	10.3979841848149	3.8151260504201687
1.1240836025729053	12.154742500762865	2.3361344537815127
1.1240836025729053	14.208308325339223	2.7142857142857144
1.1240836025729053	16.608827826277157	2.235294117647059
1.1240836025729053	19.414919457438806	1.6554621848739495
1.1240836025729053	22.695105366946684	1.4789915966386558
1.1240836025729053	26.52948464431896	1.2436974789915967
1.1240836025729053	31.011689265747787	1.2689075630252102
1.1240836025729053	36.25117049988533	1.226890756302521
1.1240836025729053	42.37587160604063	1.6386554621848741
1.1240836025729053	49.5353520895917	1.1512605042016808
1.1240836025729053	57.90443980602486	0.9915966386554622
1.1240836025729053	67.68750009458535	1.5714285714285716
1.1240836025729053	79.12342618981323	0.9411764705882354
1.1240836025729053	92.49147277217335	0.7647058823529412
1.1240836025729053	108.11807510766077	1.2436974789915967
1.1240836025729053	126.38482029342984	0.5546218487394958
1.1240836025729053	147.73776525985113	0.6050420168067226
1.1240836025729053	172.69832906594343	0.7226890756302522
1.1240836025729053	201.8760254679039	0.773109243697479
1.1240836025729053	235.98334667821936	0.05882352941176471
1.1240836025729053	275.85316176291843	0.31932773109243695
1.1240836025729053	322.45905452963945	0.2689075630252101
1.1240836025729053	376.93909753883594	0.10084033613445378
1.1240836025729053	440.6236427773573	0.0
1.1240836025729053	515.0678076168122	0.23529411764705885
1.1240836025729053	602.0894493336132	0.0
1.1240836025729053	703.8135554931555	0.0
1.1240836025729053	822.7241341700466	0.0
1.1240836025729053	961.7248711152964	0.0
1.1240836025729053	1124.2100350620863	0.0
1.1240836025729053	1314.1473626117568	0.0
1.1240836025729053	1536.1749466718281	0.0
1.1240836025729053	1795.714494371641	0.0
1.1240836025729053	2099.1037201085546	0.0
1.1240836025729053	2453.751106639817	0.0
1.1240836025729053	2868.3168133420118	0.0
1.1240836025729053	3352.9241492495566	0.0
1.1240836025729053	3919.406774847221	0.0
1.1240836025729053	4581.597669054491	0.0
1.1240836025729053	5355.666917706896	0.0
1.1240836025729053	6260.516572014822	0.0
1.1240836025729053	7318.2422190761745	0.0
1.1240836025729053	8554.672535565684	0.0
1.1240836025729053	10000.0	0.0
1.2637060662612034	1.0	0.0
1.2637060662612034	1.1689518164985782	0.0
1.2637060662612034	1.3664483492953254	13.932773109243696
1.2637060662612034	1.5973122800602544	12.168067226890756
1.2637060662612034	1.86718109129192	11.64705882352941
1.2637060662612034	2.182644728397487	10.73949579831933
1.2637060662612034	2.5514065200312888	10.025210084033615
1.2637060662612034	2.9824712862168905	9.126050420168067
1.2637060662612034	3.486365227678085	7.95798319327731
1.2637060662612034	4.075392965871777	8.067226890756304
1.2637060662612034	4.763938010401341	6.80672268907563
1.2637060662612034	5.56881399094527	5.478991596638655
1.2637060662612034	6.50967523045817	5.773109243697477
1.2637060662612034	7.609496685459877	5.46218487394958
1.2637060662612034	8.895134973108235	4.521008403361345
1.2637060662612034	10.3979841848149	4.731092436974789
1.2637060662612034	12.154742500762865	3.2773109243697482
1.2637060662612034	14.208308325339223	3.319327731092437
1.2637060662612034	16.608827826277157	2.5294117647058822
1.2637060662612034	19.414919457438806	2.403361344537815
1.2637060662612034	22.695105366946684	2.100840336134454
1.2637060662612034	26.52948464431896	1.5378151260504203
1.2637060662612034	31.011689265747787	1.865546218487395
1.2637060662612034	36.25117049988533	1.7731092436974794
1.2637060662612034	42.37587160604063	1.9159663865546221
1.2637060662612034	49.5353520895917	1.5126050420168067
1.2637060662612034	57.90443980602486	1.3529411764705883
1.2637060662612034	67.68750009458535	1.8571428571428568
1.2637060662612034	79.12342618981323	0.8907563025210085
1.2637060662612034	92.49147277217335	1.1344537815126048
1.2637060662612034	108.11807510766077	1.3361344537815125
1.2637060662612034	126.38482029342984	0.5798319327731092
1.2637060662612034	147.73776525985113	0.6302521008403361
1.2637060662612034	172.69832906594343	0.8319327731092436
1.2637060662612034	201.8760254679039	0.7983193277310924
1.2637060662612034	235.98334667821936	0.2184873949579832
1.2637060662612034	275.85316176291843	0.411764705882353
1.2637060662612034	322.45905452963945	0.3445378151260504
1.2637060662612034	376.93909753883594	0.1512605042016807
1.2637060662612034	440.6236427773573	0.0
1.2637060662612034	515.0678076168122	0.20168067226890757
1.2637060662612034	602.0894493336132	0.13445378151260504
1.2637060662612034	703.8135554931555	0.025210084033613446
1.2637060662612034	822.7241341700466	0.0
1.2637060662612034	961.7248711152964	0.0
1.2637060662612034	1124.2100350620863	0.0
1.2637060662612034	1314.1473626117568	0.0
1.2637060662612034	1536.1749466718281	0.0
